t_pfa,I_pfa,V_pfa
0.006655,-0.09765625,-0.0336181640625
0.006656,-0.09765625,-0.0336181640625
0.006657,-0.09765625,-0.0336181640625
0.006658,-0.09765625,-0.0336181640625
0.006659,-0.09765625,-0.0336181640625
0.00666,-0.09765625,-0.03460693359375
0.006661,-0.09765625,-0.0336181640625
0.006662,-0.146484375,-0.0336181640625
0.006663,-0.09765625,-0.03460693359375
0.006664,-0.09765625,-0.0336181640625
0.006665,-0.09765625,-0.0336181640625
0.006666,-0.09765625,-0.03460693359375
0.006667,-0.146484375,-0.03460693359375
0.006668,-0.09765625,-0.03460693359375
0.006669,-0.09765625,-0.0336181640625
0.00667,-0.09765625,-0.03460693359375
0.006671,-0.09765625,-0.03460693359375
0.006672,-0.146484375,-0.0336181640625
0.006673,-0.09765625,-0.0336181640625
0.006674,-0.09765625,-0.03460693359375
0.006675,-0.09765625,-0.0336181640625
0.006676,-0.09765625,-0.0336181640625
0.006677,-0.09765625,-0.035595703124999996
0.006678,-0.09765625,-0.0336181640625
0.006679,-0.09765625,-0.0336181640625
0.00668,-0.09765625,-0.03460693359375
0.006681,-0.09765625,-0.03460693359375
0.006682,-0.146484375,-0.03460693359375
0.006683,-0.09765625,-0.03460693359375
0.006684,-0.09765625,-0.035595703124999996
0.006685,-0.09765625,-0.03460693359375
0.006686,-0.09765625,-0.03460693359375
0.006687,-0.09765625,-0.03460693359375
0.006688,-0.146484375,-0.03460693359375
0.006689,-0.09765625,-0.0336181640625
0.00669,-0.09765625,-0.03460693359375
0.006691,-0.09765625,-0.03460693359375
0.006692,-0.09765625,-0.03460693359375
0.006693,-0.09765625,-0.0336181640625
0.006694,-0.09765625,-0.0336181640625
0.006695,-0.09765625,-0.03460693359375
0.006696,-0.09765625,-0.03460693359375
0.006697,-0.09765625,-0.03460693359375
0.006698,-0.09765625,-0.03460693359375
0.006699,-0.146484375,-0.03460693359375
0.0067,-0.09765625,-0.03460693359375
0.006701,-0.09765625,-0.0336181640625
0.006702,-0.09765625,-0.0336181640625
0.006703,-0.09765625,-0.03460693359375
0.006704,-0.09765625,-0.03460693359375
0.006705,-0.09765625,-0.03460693359375
0.006706,-0.146484375,-0.03460693359375
0.006707,-0.09765625,-0.0336181640625
0.006708,-0.09765625,-0.035595703124999996
0.006709,-0.09765625,-0.0336181640625
0.00671,-0.09765625,-0.035595703124999996
0.006711,-0.146484375,-0.0336181640625
0.006712,-0.09765625,-0.035595703124999996
0.006713,-0.09765625,-0.03460693359375
0.006714,-0.09765625,-0.035595703124999996
0.006715,-0.09765625,-0.03460693359375
0.006716,-0.09765625,-0.03460693359375
0.006717,-0.09765625,-0.035595703124999996
0.006718,-0.09765625,-0.0336181640625
0.006719,-0.09765625,-0.03460693359375
0.00672,-0.146484375,-0.03460693359375
0.006721,-0.09765625,-0.03460693359375
0.006722,-0.146484375,-0.03460693359375
0.006723,-0.146484375,-0.03460693359375
0.006724,-0.146484375,-0.0336181640625
0.006725,-0.09765625,-0.03460693359375
0.006726,-0.09765625,-0.0336181640625
0.006727,-0.09765625,-0.0336181640625
0.006728,-0.09765625,-0.0336181640625
0.006729,-0.09765625,-0.0336181640625
0.00673,-0.09765625,-0.03460693359375
0.006731,-0.09765625,-0.0336181640625
0.006732,-0.09765625,-0.0336181640625
0.006733,-0.09765625,-0.0336181640625
0.006734,-0.09765625,-0.0336181640625
0.006735,-0.09765625,-0.0336181640625
0.006736,-0.09765625,-0.03460693359375
0.006737,-0.09765625,-0.0336181640625
0.006738,-0.09765625,-0.0336181640625
0.006739,-0.146484375,-0.0336181640625
0.00674,-0.09765625,-0.0336181640625
0.006741,-0.09765625,-0.0336181640625
0.006742,-0.09765625,-0.03460693359375
0.006743,-0.09765625,-0.0336181640625
0.006744,-0.09765625,-0.0336181640625
0.006745,-0.09765625,-0.03460693359375
0.006746,-0.09765625,-0.0336181640625
0.006747,-0.09765625,-0.0336181640625
0.006748,-0.09765625,-0.0336181640625
0.006749,-0.09765625,-0.03262939453125
0.00675,-0.09765625,-0.0336181640625
0.006751,-0.09765625,-0.0336181640625
0.006752,-0.09765625,-0.0336181640625
0.006753,-0.146484375,-0.0336181640625
0.006754,-0.146484375,-0.0336181640625
0.006755,-0.09765625,-0.0336181640625
0.006756,-0.09765625,-0.0336181640625
0.006757,-0.09765625,-0.03262939453125
0.006758,-0.146484375,-0.0336181640625
0.006759,-0.09765625,-0.03262939453125
0.00676,-0.09765625,-0.03262939453125
0.006761,-0.09765625,-0.03262939453125
0.006762,-0.146484375,-0.0336181640625
0.006763,-0.09765625,-0.0336181640625
0.006764,-0.09765625,-0.03262939453125
0.006765,-0.09765625,-0.0336181640625
0.006766,-0.09765625,-0.0336181640625
0.006767,-0.09765625,-0.03262939453125
0.006768,-0.09765625,-0.0336181640625
0.006769,-0.09765625,-0.03262939453125
0.00677,-0.09765625,-0.0336181640625
0.006771,-0.09765625,-0.0336181640625
0.006772,-0.09765625,-0.03262939453125
0.006773,-0.09765625,-0.0336181640625
0.006774,-0.09765625,-0.03262939453125
0.006775,-0.09765625,-0.03262939453125
0.006776,-0.09765625,-0.03262939453125
0.006777,-0.09765625,-0.03262939453125
0.006778,-0.09765625,-0.03262939453125
0.006779,-0.146484375,-0.03262939453125
0.00678,-0.09765625,-0.03262939453125
0.006781,-0.09765625,-0.031640625
0.006782,-0.09765625,-0.031640625
0.006783,-0.09765625,-0.03262939453125
0.006784,-0.09765625,-0.031640625
0.006785,-0.09765625,-0.03262939453125
0.006786,-0.09765625,-0.03262939453125
0.006787,-0.09765625,-0.03262939453125
0.006788,-0.09765625,-0.031640625
0.006789,-0.146484375,-0.03262939453125
0.00679,-0.09765625,-0.03262939453125
0.006791,-0.09765625,-0.03262939453125
0.006792,-0.09765625,-0.03262939453125
0.006793,-0.09765625,-0.03262939453125
0.006794,-0.146484375,-0.03262939453125
0.006795,-0.146484375,-0.031640625
0.006796,-0.09765625,-0.031640625
0.006797,-0.09765625,-0.03262939453125
0.006798,-0.09765625,-0.03262939453125
0.006799,-0.09765625,-0.031640625
0.0068,-0.09765625,-0.031640625
0.006801,-0.09765625,-0.031640625
0.006802,-0.09765625,-0.03262939453125
0.006803,-0.09765625,-0.031640625
0.006804,-0.09765625,-0.0336181640625
0.006805,-0.09765625,-0.0336181640625
0.006806,-0.09765625,-0.03262939453125
0.006807,-0.09765625,-0.031640625
0.006808,-0.09765625,-0.031640625
0.006809,-0.09765625,-0.03262939453125
0.00681,-0.09765625,-0.03262939453125
0.006811,-0.09765625,-0.031640625
0.006812,-0.09765625,-0.03262939453125
0.006813,-0.146484375,-0.031640625
0.006814,-0.09765625,-0.031640625
0.006815,-0.09765625,-0.031640625
0.006816,-0.09765625,-0.03262939453125
0.006817,-0.09765625,-0.031640625
0.006818,-0.09765625,-0.031640625
0.006819,-0.09765625,-0.031640625
0.00682,-0.09765625,-0.03262939453125
0.006821,-0.09765625,-0.031640625
0.006822,-0.146484375,-0.031640625
0.006823,-0.09765625,-0.03262939453125
0.006824,-0.09765625,-0.03262939453125
0.006825,-0.09765625,-0.03262939453125
0.006826,-0.09765625,-0.031640625
0.006827,-0.09765625,-0.031640625
0.006828,-0.09765625,-0.031640625
0.006829,-0.09765625,-0.03262939453125
0.00683,-0.09765625,-0.03262939453125
0.006831,-0.09765625,-0.03262939453125
0.006832,-0.09765625,-0.031640625
0.006833,-0.09765625,-0.03262939453125
0.006834,-0.09765625,-0.03262939453125
0.006835,-0.09765625,-0.03262939453125
0.006836,-0.09765625,-0.031640625
0.006837,-0.09765625,-0.03262939453125
0.006838,-0.09765625,-0.03262939453125
0.006839,-0.09765625,-0.03262939453125
0.00684,-0.09765625,-0.031640625
0.006841,-0.09765625,-0.03262939453125
0.006842,-0.09765625,-0.031640625
0.006843,-0.09765625,-0.031640625
0.006844,-0.09765625,-0.0336181640625
0.006845,-0.09765625,-0.031640625
0.006846,-0.09765625,-0.0336181640625
0.006847,-0.09765625,-0.03262939453125
0.006848,-0.09765625,-0.031640625
0.006849,-0.09765625,-0.03262939453125
0.00685,-0.09765625,-0.031640625
0.006851,-0.09765625,-0.03262939453125
0.006852,-0.09765625,-0.03262939453125
0.006853,-0.09765625,-0.03262939453125
0.006854,-0.09765625,-0.03262939453125
0.006855,-0.09765625,-0.03262939453125
0.006856,-0.09765625,-0.03262939453125
0.006857,-0.09765625,-0.03262939453125
0.006858,-0.09765625,-0.031640625
0.006859,-0.146484375,-0.03262939453125
0.00686,-0.09765625,-0.031640625
0.006861,-0.09765625,-0.03262939453125
0.006862,-0.09765625,-0.03262939453125
0.006863,-0.09765625,-0.031640625
0.006864,-0.09765625,-0.0336181640625
0.006865,-0.09765625,-0.03262939453125
0.006866,-0.09765625,-0.03262939453125
0.006867,-0.09765625,-0.03262939453125
0.006868,-0.09765625,-0.03262939453125
0.006869,-0.09765625,-0.03262939453125
0.00687,-0.09765625,-0.0336181640625
0.006871,-0.09765625,-0.031640625
0.006872,-0.09765625,-0.0336181640625
0.006873,-0.09765625,-0.03262939453125
0.006874,-0.09765625,-0.0336181640625
0.006875,-0.09765625,-0.0336181640625
0.006876,-0.09765625,-0.0336181640625
0.006877,-0.09765625,-0.0336181640625
0.006878,-0.09765625,-0.0336181640625
0.006879,-0.09765625,-0.0336181640625
0.00688,-0.09765625,-0.0336181640625
0.006881,-0.09765625,-0.0336181640625
0.006882,-0.09765625,-0.0336181640625
0.006883,-0.09765625,-0.0336181640625
0.006884,-0.09765625,-0.0336181640625
0.006885,-0.09765625,-0.0336181640625
0.006886,-0.09765625,-0.0336181640625
0.006887,-0.09765625,-0.0336181640625
0.006888,-0.09765625,-0.0336181640625
0.006889,-0.09765625,-0.0336181640625
0.00689,-0.09765625,-0.03460693359375
0.006891,-0.09765625,-0.03460693359375
0.006892,-0.09765625,-0.0336181640625
0.006893,-0.146484375,-0.0336181640625
0.006894,-0.09765625,-0.03460693359375
0.006895,-0.09765625,-0.0336181640625
0.006896,-0.09765625,-0.03460693359375
0.006897,-0.09765625,-0.03460693359375
0.006898,-0.09765625,-0.0336181640625
0.006899,-0.09765625,-0.0336181640625
0.0069,-0.146484375,-0.03460693359375
0.006901,-0.09765625,-0.03460693359375
0.006902,-0.09765625,-0.03460693359375
0.006903,-0.09765625,-0.03460693359375
0.006904,-0.09765625,-0.03460693359375
0.006905,-0.146484375,-0.03460693359375
0.006906,-0.146484375,-0.0336181640625
0.006907,-0.09765625,-0.03460693359375
0.006908,-0.09765625,-0.0336181640625
0.006909,-0.09765625,-0.03460693359375
0.00691,-0.09765625,-0.035595703124999996
0.006911,-0.09765625,-0.03460693359375
0.006912,-0.09765625,-0.03460693359375
0.006913,-0.09765625,-0.03460693359375
0.006914,-0.09765625,-0.035595703124999996
0.006915,-0.09765625,-0.03460693359375
0.006916,-0.09765625,-0.03460693359375
0.006917,-0.09765625,-0.035595703124999996
0.006918,-0.09765625,-0.0336181640625
0.006919,-0.09765625,-0.035595703124999996
0.00692,-0.09765625,-0.035595703124999996
0.006921,-0.09765625,-0.035595703124999996
0.006922,-0.09765625,-0.0336181640625
0.006923,-0.09765625,-0.0336181640625
0.006924,-0.09765625,-0.0336181640625
0.006925,-0.09765625,-0.03460693359375
0.006926,-0.09765625,-0.035595703124999996
0.006927,-0.09765625,-0.03460693359375
0.006928,-0.09765625,-0.03460693359375
0.006929,-0.146484375,-0.03460693359375
0.00693,-0.09765625,-0.03460693359375
0.006931,-0.09765625,-0.035595703124999996
0.006932,-0.146484375,-0.03460693359375
0.006933,-0.09765625,-0.03460693359375
0.006934,-0.09765625,-0.035595703124999996
0.006935,-0.146484375,-0.035595703124999996
0.006936,-0.09765625,-0.03460693359375
0.006937,-0.09765625,-0.03460693359375
0.006938,-0.09765625,-0.03460693359375
0.006939,-0.09765625,-0.035595703124999996
0.00694,-0.09765625,-0.03460693359375
0.006941,-0.146484375,-0.03460693359375
0.006942,-0.09765625,-0.03460693359375
0.006943,-0.09765625,-0.035595703124999996
0.006944,-0.09765625,-0.035595703124999996
0.006945,-0.048828125,-0.035595703124999996
0.006946,-0.09765625,-0.0336181640625
0.006947,-0.09765625,-0.035595703124999996
0.006948,-0.09765625,-0.035595703124999996
0.006949,-0.09765625,-0.0336181640625
0.00695,-0.09765625,-0.035595703124999996
0.006951,-0.09765625,-0.03460693359375
0.006952,-0.09765625,-0.035595703124999996
0.006953,-0.09765625,-0.03460693359375
0.006954,-0.146484375,-0.03460693359375
0.006955,-0.146484375,-0.03460693359375
0.006956,-0.09765625,-0.03460693359375
0.006957,-0.09765625,-0.0336181640625
0.006958,-0.09765625,-0.03460693359375
0.006959,-0.09765625,-0.0336181640625
0.00696,-0.09765625,-0.0336181640625
0.006961,-0.09765625,-0.0336181640625
0.006962,-0.09765625,-0.03460693359375
0.006963,-0.146484375,-0.03460693359375
0.006964,-0.09765625,-0.03460693359375
0.006965,-0.146484375,-0.03460693359375
0.006966,-0.09765625,-0.03460693359375
0.006967,-0.09765625,-0.03460693359375
0.006968,-0.09765625,-0.03460693359375
0.006969,-0.146484375,-0.0336181640625
0.00697,-0.09765625,-0.03460693359375
0.006971,-0.09765625,-0.0336181640625
0.006972,-0.09765625,-0.03460693359375
0.006973,-0.09765625,-0.0336181640625
0.006974,-0.09765625,-0.0336181640625
0.006975,-0.09765625,-0.0336181640625
0.006976,-0.09765625,-0.0336181640625
0.006977,-0.09765625,-0.03262939453125
0.006978,-0.09765625,-0.0336181640625
0.006979,-0.09765625,-0.0336181640625
0.00698,-0.09765625,-0.0336181640625
0.006981,-0.09765625,-0.0336181640625
0.006982,-0.09765625,-0.0336181640625
0.006983,-0.09765625,-0.0336181640625
0.006984,-0.09765625,-0.0336181640625
0.006985,-0.09765625,-0.0336181640625
0.006986,-0.09765625,-0.0336181640625
0.006987,-0.09765625,-0.0336181640625
0.006988,-0.09765625,-0.0336181640625
0.006989,-0.09765625,-0.0336181640625
0.00699,-0.09765625,-0.0336181640625
0.006991,-0.09765625,-0.0336181640625
0.006992,-0.09765625,-0.0336181640625
0.006993,-0.09765625,-0.0336181640625
0.006994,-0.09765625,-0.0336181640625
0.006995,-0.09765625,-0.03262939453125
0.006996,-0.09765625,-0.03262939453125
0.006997,-0.09765625,-0.0336181640625
0.006998,-0.146484375,-0.03262939453125
0.006999,-0.09765625,-0.0336181640625
0.007,-0.09765625,-0.0336181640625
0.007001,-0.09765625,-0.03262939453125
0.007002,-0.09765625,-0.0336181640625
0.007003,-0.09765625,-0.0336181640625
0.007004,-0.09765625,-0.03262939453125
0.007005,-0.09765625,-0.0336181640625
0.007006,-0.09765625,-0.03262939453125
0.007007,-0.09765625,-0.03262939453125
0.007008,-0.09765625,-0.03262939453125
0.007009,-0.146484375,-0.0336181640625
0.00701,-0.09765625,-0.03262939453125
0.007011,-0.09765625,-0.03262939453125
0.007012,-0.09765625,-0.031640625
0.007013,-0.09765625,-0.03262939453125
0.007014,-0.09765625,-0.03262939453125
0.007015,-0.09765625,-0.0336181640625
0.007016,-0.09765625,-0.03262939453125
0.007017,-0.09765625,-0.03262939453125
0.007018,-0.09765625,-0.03262939453125
0.007019,-0.09765625,-0.03262939453125
0.00702,-0.09765625,-0.031640625
0.007021,-0.09765625,-0.031640625
0.007022,-0.09765625,-0.0336181640625
0.007023,-0.09765625,-0.03262939453125
0.007024,-0.09765625,-0.0336181640625
0.007025,-0.09765625,-0.03262939453125
0.007026,-0.09765625,-0.03262939453125
0.007027,-0.09765625,-0.03262939453125
0.007028,-0.09765625,-0.031640625
0.007029,-0.09765625,-0.031640625
0.00703,-0.09765625,-0.031640625
0.007031,-0.09765625,-0.03262939453125
0.007032,-0.09765625,-0.031640625
0.007033,-0.09765625,-0.0336181640625
0.007034,-0.09765625,-0.031640625
0.007035,-0.09765625,-0.031640625
0.007036,-0.09765625,-0.031640625
0.007037,-0.09765625,-0.031640625
0.007038,-0.09765625,-0.031640625
0.007039,-0.09765625,-0.03262939453125
0.00704,-0.09765625,-0.03262939453125
0.007041,-0.09765625,-0.03262939453125
0.007042,-0.09765625,-0.03262939453125
0.007043,-0.09765625,-0.0336181640625
0.007044,-0.09765625,-0.03262939453125
0.007045,-0.09765625,-0.03262939453125
0.007046,-0.146484375,-0.031640625
0.007047,-0.09765625,-0.03262939453125
0.007048,-0.09765625,-0.031640625
0.007049,-0.09765625,-0.031640625
0.00705,-0.09765625,-0.031640625
0.007051,-0.09765625,-0.03262939453125
0.007052,-0.09765625,-0.03262939453125
0.007053,-0.09765625,-0.03262939453125
0.007054,-0.09765625,-0.031640625
0.007055,-0.09765625,-0.03262939453125
0.007056,-0.09765625,-0.03262939453125
0.007057,-0.09765625,-0.03262939453125
0.007058,-0.09765625,-0.031640625
0.007059,-0.09765625,-0.031640625
0.00706,-0.09765625,-0.03262939453125
0.007061,-0.09765625,-0.031640625
0.007062,-0.09765625,-0.031640625
0.007063,-0.09765625,-0.03262939453125
0.007064,-0.09765625,-0.031640625
0.007065,-0.09765625,-0.031640625
0.007066,-0.09765625,-0.031640625
0.007067,-0.09765625,-0.03262939453125
0.007068,-0.146484375,-0.031640625
0.007069,-0.09765625,-0.031640625
0.00707,-0.09765625,-0.03262939453125
0.007071,-0.09765625,-0.031640625
0.007072,-0.09765625,-0.03262939453125
0.007073,-0.146484375,-0.03262939453125
0.007074,-0.09765625,-0.031640625
0.007075,-0.09765625,-0.03262939453125
0.007076,-0.09765625,-0.0336181640625
0.007077,-0.09765625,-0.031640625
0.007078,-0.09765625,-0.03262939453125
0.007079,-0.09765625,-0.03262939453125
0.00708,-0.146484375,-0.031640625
0.007081,-0.09765625,-0.03262939453125
0.007082,-0.09765625,-0.03262939453125
0.007083,-0.09765625,-0.031640625
0.007084,-0.146484375,-0.03262939453125
0.007085,-0.09765625,-0.0336181640625
0.007086,-0.09765625,-0.0336181640625
0.007087,-0.09765625,-0.03262939453125
0.007088,-0.146484375,-0.03262939453125
0.007089,-0.09765625,-0.03262939453125
0.00709,-0.09765625,-0.031640625
0.007091,-0.09765625,-0.03262939453125
0.007092,-0.09765625,-0.03262939453125
0.007093,-0.09765625,-0.031640625
0.007094,-0.09765625,-0.03262939453125
0.007095,-0.09765625,-0.03262939453125
0.007096,-0.09765625,-0.03262939453125
0.007097,-0.09765625,-0.0336181640625
0.007098,-0.09765625,-0.031640625
0.007099,-0.09765625,-0.0336181640625
0.0071,-0.09765625,-0.03262939453125
0.007101,-0.09765625,-0.0336181640625
0.007102,-0.09765625,-0.03262939453125
0.007103,-0.09765625,-0.03262939453125
0.007104,-0.146484375,-0.03262939453125
0.007105,-0.09765625,-0.0336181640625
0.007106,-0.09765625,-0.0336181640625
0.007107,-0.09765625,-0.0336181640625
0.007108,-0.09765625,-0.0336181640625
0.007109,-0.048828125,-0.0336181640625
0.00711,-0.09765625,-0.03262939453125
0.007111,-0.09765625,-0.03262939453125
0.007112,-0.09765625,-0.0336181640625
0.007113,-0.09765625,-0.0336181640625
0.007114,-0.146484375,-0.0336181640625
0.007115,-0.09765625,-0.0336181640625
0.007116,-0.09765625,-0.0336181640625
0.007117,-0.09765625,-0.0336181640625
0.007118,-0.09765625,-0.0336181640625
0.007119,-0.048828125,-0.0336181640625
0.00712,-0.09765625,-0.0336181640625
0.007121,-0.09765625,-0.0336181640625
0.007122,-0.09765625,-0.0336181640625
0.007123,-0.09765625,-0.0336181640625
0.007124,-0.09765625,-0.0336181640625
0.007125,-0.09765625,-0.03460693359375
0.007126,-0.09765625,-0.0336181640625
0.007127,-0.09765625,-0.0336181640625
0.007128,-0.09765625,-0.03460693359375
0.007129,-0.09765625,-0.03460693359375
0.00713,-0.09765625,-0.0336181640625
0.007131,-0.09765625,-0.0336181640625
0.007132,-0.146484375,-0.0336181640625
0.007133,-0.09765625,-0.0336181640625
0.007134,-0.09765625,-0.0336181640625
0.007135,-0.09765625,-0.0336181640625
0.007136,-0.09765625,-0.0336181640625
0.007137,-0.09765625,-0.0336181640625
0.007138,-0.09765625,-0.03460693359375
0.007139,-0.09765625,-0.03460693359375
0.00714,-0.09765625,-0.03460693359375
0.007141,-0.09765625,-0.03460693359375
0.007142,-0.09765625,-0.03460693359375
0.007143,-0.146484375,-0.035595703124999996
0.007144,-0.09765625,-0.03460693359375
0.007145,-0.146484375,-0.03460693359375
0.007146,-0.09765625,-0.035595703124999996
0.007147,-0.09765625,-0.03460693359375
0.007148,-0.09765625,-0.03460693359375
0.007149,-0.146484375,-0.03460693359375
0.00715,-0.09765625,-0.03460693359375
0.007151,-0.09765625,-0.03460693359375
0.007152,-0.09765625,-0.03460693359375
0.007153,-0.09765625,-0.035595703124999996
0.007154,-0.146484375,-0.0336181640625
0.007155,-0.09765625,-0.035595703124999996
0.007156,-0.09765625,-0.03460693359375
0.007157,-0.09765625,-0.03460693359375
0.007158,-0.09765625,-0.035595703124999996
0.007159,-0.09765625,-0.035595703124999996
0.00716,-0.09765625,-0.0336181640625
0.007161,-0.09765625,-0.035595703124999996
0.007162,-0.09765625,-0.03460693359375
0.007163,-0.09765625,-0.03460693359375
0.007164,-0.146484375,-0.035595703124999996
0.007165,-0.09765625,-0.03460693359375
0.007166,-0.09765625,-0.03460693359375
0.007167,-0.09765625,-0.03460693359375
0.007168,-0.09765625,-0.03460693359375
0.007169,-0.09765625,-0.03460693359375
0.00717,-0.09765625,-0.0336181640625
0.007171,-0.09765625,-0.03460693359375
0.007172,-0.09765625,-0.035595703124999996
0.007173,-0.09765625,-0.03460693359375
0.007174,-0.09765625,-0.0336181640625
0.007175,-0.146484375,-0.03460693359375
0.007176,-0.09765625,-0.03460693359375
0.007177,-0.09765625,-0.03460693359375
0.007178,-0.09765625,-0.03460693359375
0.007179,-0.09765625,-0.035595703124999996
0.00718,-0.09765625,-0.0336181640625
0.007181,-0.09765625,-0.035595703124999996
0.007182,-0.09765625,-0.03460693359375
0.007183,-0.09765625,-0.03460693359375
0.007184,-0.09765625,-0.03460693359375
0.007185,-0.09765625,-0.03460693359375
0.007186,-0.09765625,-0.03460693359375
0.007187,-0.09765625,-0.03460693359375
0.007188,-0.146484375,-0.0336181640625
0.007189,-0.09765625,-0.0336181640625
0.00719,-0.09765625,-0.0336181640625
0.007191,-0.09765625,-0.0336181640625
0.007192,-0.09765625,-0.03460693359375
0.007193,-0.09765625,-0.035595703124999996
0.007194,-0.09765625,-0.03460693359375
0.007195,-0.09765625,-0.03460693359375
0.007196,-0.09765625,-0.035595703124999996
0.007197,-0.09765625,-0.0336181640625
0.007198,-0.09765625,-0.03460693359375
0.007199,-0.09765625,-0.0336181640625
0.0072,-0.09765625,-0.03460693359375
0.007201,-0.09765625,-0.03460693359375
0.007202,-0.09765625,-0.03460693359375
0.007203,-0.09765625,-0.0336181640625
0.007204,-0.146484375,-0.0336181640625
0.007205,-0.09765625,-0.03460693359375
0.007206,-0.09765625,-0.03460693359375
0.007207,-0.09765625,-0.0336181640625
0.007208,-0.09765625,-0.03460693359375
0.007209,-0.146484375,-0.0336181640625
0.00721,-0.146484375,-0.0336181640625
0.007211,-0.09765625,-0.0336181640625
0.007212,-0.09765625,-0.0336181640625
0.007213,-0.09765625,-0.0336181640625
0.007214,-0.09765625,-0.0336181640625
0.007215,-0.09765625,-0.0336181640625
0.007216,-0.09765625,-0.0336181640625
0.007217,-0.09765625,-0.0336181640625
0.007218,-0.09765625,-0.0336181640625
0.007219,-0.09765625,-0.0336181640625
0.00722,-0.09765625,-0.0336181640625
0.007221,-0.09765625,-0.0336181640625
0.007222,-0.09765625,-0.0336181640625
0.007223,-0.09765625,-0.0336181640625
0.007224,-0.09765625,-0.0336181640625
0.007225,-0.09765625,-0.0336181640625
0.007226,-0.146484375,-0.0336181640625
0.007227,-0.09765625,-0.0336181640625
0.007228,-0.09765625,-0.0336181640625
0.007229,-0.09765625,-0.03262939453125
0.00723,-0.09765625,-0.0336181640625
0.007231,-0.09765625,-0.0336181640625
0.007232,-0.09765625,-0.0336181640625
0.007233,-0.09765625,-0.0336181640625
0.007234,-0.09765625,-0.03262939453125
0.007235,-0.09765625,-0.03262939453125
0.007236,-0.09765625,-0.0336181640625
0.007237,-0.09765625,-0.03262939453125
0.007238,-0.09765625,-0.0336181640625
0.007239,-0.09765625,-0.0336181640625
0.00724,-0.09765625,-0.0336181640625
0.007241,-0.09765625,-0.0336181640625
0.007242,-0.09765625,-0.03262939453125
0.007243,-0.146484375,-0.03262939453125
0.007244,-0.146484375,-0.03262939453125
0.007245,-0.09765625,-0.0336181640625
0.007246,-0.09765625,-0.03262939453125
0.007247,-0.09765625,-0.03262939453125
0.007248,-0.09765625,-0.03262939453125
0.007249,-0.09765625,-0.0336181640625
0.00725,-0.09765625,-0.03262939453125
0.007251,-0.09765625,-0.0336181640625
0.007252,-0.09765625,-0.03262939453125
0.007253,-0.09765625,-0.031640625
0.007254,-0.09765625,-0.031640625
0.007255,-0.09765625,-0.031640625
0.007256,-0.09765625,-0.031640625
0.007257,-0.09765625,-0.031640625
0.007258,-0.09765625,-0.03262939453125
0.007259,-0.146484375,-0.031640625
0.00726,-0.09765625,-0.03262939453125
0.007261,-0.146484375,-0.03262939453125
0.007262,-0.09765625,-0.03262939453125
0.007263,-0.09765625,-0.03262939453125
0.007264,-0.09765625,-0.031640625
0.007265,-0.09765625,-0.03262939453125
0.007266,-0.09765625,-0.031640625
0.007267,-0.09765625,-0.03262939453125
0.007268,-0.09765625,-0.031640625
0.007269,-0.09765625,-0.03262939453125
0.00727,-0.09765625,-0.031640625
0.007271,-0.09765625,-0.03262939453125
0.007272,-0.09765625,-0.03262939453125
0.007273,-0.09765625,-0.03262939453125
0.007274,-0.09765625,-0.031640625
0.007275,-0.09765625,-0.031640625
0.007276,-0.09765625,-0.031640625
0.007277,-0.146484375,-0.03262939453125
0.007278,-0.09765625,-0.03262939453125
0.007279,-0.146484375,-0.031640625
0.00728,-0.09765625,-0.031640625
0.007281,-0.09765625,-0.03262939453125
0.007282,-0.09765625,-0.03262939453125
0.007283,-0.09765625,-0.03262939453125
0.007284,-0.09765625,-0.03262939453125
0.007285,-0.09765625,-0.031640625
0.007286,-0.09765625,-0.031640625
0.007287,-0.09765625,-0.031640625
0.007288,-0.09765625,-0.031640625
0.007289,-0.09765625,-0.031640625
0.00729,-0.09765625,-0.03262939453125
0.007291,-0.146484375,-0.03262939453125
0.007292,-0.09765625,-0.03262939453125
0.007293,-0.09765625,-0.03262939453125
0.007294,-0.09765625,-0.03262939453125
0.007295,-0.09765625,-0.031640625
0.007296,-0.09765625,-0.031640625
0.007297,-0.09765625,-0.03262939453125
0.007298,-0.09765625,-0.03262939453125
0.007299,-0.09765625,-0.03262939453125
0.0073,-0.09765625,-0.03262939453125
0.007301,-0.09765625,-0.03262939453125
0.007302,-0.09765625,-0.03262939453125
0.007303,-0.09765625,-0.03262939453125
0.007304,-0.09765625,-0.031640625
0.007305,-0.09765625,-0.03262939453125
0.007306,-0.09765625,-0.03262939453125
0.007307,-0.09765625,-0.03262939453125
0.007308,-0.146484375,-0.031640625
0.007309,-0.09765625,-0.03262939453125
0.00731,-0.09765625,-0.03262939453125
0.007311,-0.09765625,-0.03262939453125
0.007312,-0.09765625,-0.03262939453125
0.007313,-0.09765625,-0.03262939453125
0.007314,-0.09765625,-0.031640625
0.007315,-0.09765625,-0.03262939453125
0.007316,-0.09765625,-0.031640625
0.007317,-0.09765625,-0.031640625
0.007318,-0.09765625,-0.03262939453125
0.007319,-0.09765625,-0.03262939453125
0.00732,-0.09765625,-0.03262939453125
0.007321,-0.09765625,-0.03262939453125
0.007322,-0.09765625,-0.03262939453125
0.007323,-0.09765625,-0.031640625
0.007324,-0.09765625,-0.0336181640625
0.007325,-0.09765625,-0.03262939453125
0.007326,-0.09765625,-0.03262939453125
0.007327,-0.09765625,-0.03262939453125
